user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
b'6872',b'Other',48,b'IN',b'Premium',134,91,0.14,b'Desktop',0,1,0
b'6873',b'Male',39,b'AU',b'Student',240,73,0.39,b'Web',0,1,0
b'6874',b'Other',33,b'IN',b'Student',71,73,0.21,b'Desktop',0,1,0
b'6875',b'Male',43,b'IN',b'Premium',152,76,0.55,b'Web',0,1,0
b'6876',b'Female',52,b'DE',b'Student',107,89,0.06,b'Web',0,1,0
b'6877',b'Other',52,b'US',b'Student',102,36,0.45,b'Mobile',0,1,0
b'6878',b'Male',26,b'PK',b'Free',14,45,0.31,b'Desktop',29,0,1
b'6879',b'Male',53,b'PK',b'Free',213,87,0.6,b'Web',20,0,0
b'6880',b'Other',21,b'US',b'Free',141,4,0.27,b'Desktop',37,0,1
b'6881',b'Male',18,b'UK',b'Student',132,92,0.19,b'Web',0,1,0
b'6882',b'Female',56,b'US',b'Free',227,83,0.44,b'Web',7,0,0
b'6883',b'Male',57,b'AU',b'Family',284,52,0.35,b'Web',0,1,0
b'6884',b'Other',22,b'CA',b'Student',48,10,0.36,b'Mobile',0,1,0
b'6885',b'Other',54,b'DE',b'Free',271,33,0.58,b'Desktop',8,0,0
b'6886',b'Female',38,b'FR',b'Student',53,82,0.28,b'Desktop',0,1,0
b'6887',b'Female',35,b'IN',b'Premium',16,16,0.09,b'Desktop',0,1,0
b'6888',b'Male',46,b'PK',b'Student',283,90,0.15,b'Web',0,1,0
b'6889',b'Male',48,b'UK',b'Free',94,10,0.18,b'Mobile',9,0,0
b'6890',b'Female',51,b'DE',b'Student',279,93,0.32,b'Desktop',0,1,0
b'6891',b'Female',48,b'CA',b'Free',120,78,0.54,b'Mobile',41,0,1
b'6892',b'Male',55,b'DE',b'Student',55,1,0.09,b'Web',0,1,0
b'6893',b'Male',57,b'IN',b'Premium',244,36,0.26,b'Desktop',0,1,0
b'6894',b'Other',26,b'FR',b'Student',199,71,0.25,b'Desktop',0,1,1
b'6895',b'Male',44,b'PK',b'Free',67,80,0.07,b'Desktop',35,0,0
b'6896',b'Male',20,b'CA',b'Family',288,37,0.01,b'Mobile',0,1,0
b'6897',b'Male',42,b'PK',b'Premium',92,13,0.09,b'Mobile',0,1,0
b'6898',b'Other',23,b'PK',b'Premium',160,50,0.2,b'Web',0,1,0
b'6899',b'Male',50,b'CA',b'Student',138,11,0.24,b'Web',0,1,0
b'6900',b'Female',54,b'AU',b'Family',16,14,0.59,b'Mobile',0,1,0
b'6901',b'Female',18,b'FR',b'Free',39,38,0.25,b'Desktop',41,0,1
b'6902',b'Female',51,b'US',b'Free',214,26,0.24,b'Web',47,0,0
b'6903',b'Other',34,b'CA',b'Free',138,36,0.32,b'Desktop',9,0,0
b'6904',b'Female',43,b'DE',b'Student',30,38,0.18,b'Web',0,1,0
b'6905',b'Female',30,b'UK',b'Premium',187,56,0.31,b'Mobile',0,1,0
b'6906',b'Other',57,b'DE',b'Student',214,30,0.17,b'Desktop',0,1,1
b'6907',b'Female',59,b'US',b'Premium',238,95,0.12,b'Desktop',0,1,1
b'6908',b'Male',50,b'DE',b'Student',177,15,0.3,b'Desktop',0,1,1
b'6909',b'Female',58,b'US',b'Student',124,4,0.46,b'Web',0,1,1
b'6910',b'Male',21,b'FR',b'Free',126,31,0.46,b'Desktop',15,0,1
b'6911',b'Female',28,b'IN',b'Premium',115,46,0.56,b'Desktop',0,1,0
b'6912',b'Male',52,b'IN',b'Free',191,39,0.19,b'Web',7,0,0
b'6913',b'Female',27,b'IN',b'Premium',264,84,0.4,b'Web',0,1,0
b'6914',b'Other',27,b'CA',b'Family',83,68,0.21,b'Web',0,1,1
b'6915',b'Male',40,b'IN',b'Free',151,96,0.42,b'Web',18,0,0
b'6916',b'Male',37,b'FR',b'Student',147,72,0.05,b'Desktop',0,1,1
b'6917',b'Male',22,b'CA',b'Premium',131,10,0.12,b'Mobile',0,1,0
b'6918',b'Other',32,b'AU',b'Student',91,31,0.32,b'Web',0,1,0
b'6919',b'Male',33,b'FR',b'Student',62,14,0.04,b'Web',0,1,0
b'6920',b'Male',47,b'US',b'Student',287,69,0.22,b'Desktop',0,1,0
b'6921',b'Female',30,b'CA',b'Student',44,30,0.58,b'Web',0,1,1
b'6922',b'Female',52,b'US',b'Free',239,59,0.05,b'Web',8,0,0
b'6923',b'Female',41,b'US',b'Premium',132,4,0.35,b'Mobile',0,1,0
b'6924',b'Female',40,b'PK',b'Student',211,43,0.17,b'Mobile',0,1,1
b'6925',b'Male',58,b'FR',b'Free',44,30,0.59,b'Desktop',18,0,0
b'6926',b'Other',41,b'AU',b'Student',207,40,0.37,b'Desktop',0,1,0
b'6927',b'Female',52,b'DE',b'Premium',99,5,0.19,b'Desktop',0,1,0
b'6928',b'Other',37,b'DE',b'Premium',292,15,0.48,b'Mobile',0,1,0
b'6929',b'Male',21,b'PK',b'Student',156,55,0.34,b'Desktop',0,1,0
b'6930',b'Male',40,b'CA',b'Free',26,81,0.45,b'Desktop',7,0,1
b'6931',b'Female',25,b'IN',b'Free',139,49,0.5,b'Desktop',14,0,0
b'6932',b'Female',35,b'CA',b'Premium',267,30,0.59,b'Desktop',0,1,0
b'6933',b'Male',51,b'UK',b'Premium',174,58,0.15,b'Web',0,1,0
b'6934',b'Other',52,b'UK',b'Student',135,10,0.47,b'Desktop',0,1,1
b'6935',b'Male',18,b'UK',b'Student',195,99,0.3,b'Desktop',0,1,1
b'6936',b'Female',32,b'PK',b'Student',242,9,0.43,b'Mobile',0,1,0
b'6937',b'Female',56,b'FR',b'Free',149,6,0.48,b'Web',39,0,0
b'6938',b'Other',16,b'IN',b'Family',220,4,0.6,b'Desktop',0,1,1
b'6939',b'Female',38,b'PK',b'Premium',55,75,0.12,b'Web',0,1,0
b'6940',b'Female',20,b'FR',b'Student',179,67,0.49,b'Web',0,1,1
b'6941',b'Male',20,b'DE',b'Free',142,95,0.6,b'Web',29,0,1
b'6942',b'Female',41,b'IN',b'Free',119,91,0.14,b'Mobile',41,0,1
b'6943',b'Male',54,b'CA',b'Student',77,8,0.44,b'Mobile',0,1,0
b'6944',b'Male',26,b'DE',b'Family',241,54,0.35,b'Desktop',0,1,0
b'6945',b'Other',22,b'DE',b'Family',112,29,0.29,b'Mobile',0,1,1
b'6946',b'Male',34,b'CA',b'Free',140,43,0.35,b'Web',18,0,1
b'6947',b'Other',28,b'FR',b'Student',187,16,0.21,b'Web',0,1,0
b'6948',b'Other',57,b'CA',b'Free',118,65,0.52,b'Desktop',22,0,0
b'6949',b'Male',57,b'PK',b'Student',33,63,0.18,b'Desktop',0,1,0
b'6950',b'Other',59,b'AU',b'Family',279,25,0.35,b'Web',0,1,1
b'6951',b'Other',34,b'DE',b'Student',11,57,0.52,b'Mobile',0,1,0
b'6952',b'Other',31,b'CA',b'Student',241,27,0.08,b'Web',0,1,0
b'6953',b'Female',30,b'UK',b'Free',28,86,0.26,b'Desktop',42,0,1
b'6954',b'Other',36,b'AU',b'Family',86,85,0.46,b'Web',0,1,0
b'6955',b'Female',21,b'IN',b'Family',170,5,0.48,b'Desktop',0,1,0
b'6956',b'Other',19,b'US',b'Free',270,35,0.2,b'Mobile',22,0,0
b'6957',b'Female',57,b'UK',b'Free',234,32,0.14,b'Web',44,0,0
b'6958',b'Female',17,b'IN',b'Student',266,52,0.41,b'Desktop',0,1,0
b'6959',b'Other',43,b'US',b'Student',75,72,0.57,b'Mobile',0,1,0
b'6960',b'Female',41,b'IN',b'Family',259,50,0.07,b'Web',0,1,0
b'6961',b'Male',46,b'PK',b'Family',270,14,0.05,b'Mobile',0,1,1
b'6962',b'Other',44,b'DE',b'Family',173,36,0.52,b'Web',0,1,0
b'6963',b'Other',39,b'US',b'Family',240,59,0.22,b'Desktop',0,1,0
b'6964',b'Other',39,b'PK',b'Free',36,9,0.58,b'Desktop',25,0,0
b'6965',b'Other',50,b'IN',b'Premium',26,68,0.09,b'Mobile',0,1,0
b'6966',b'Male',27,b'AU',b'Premium',247,13,0.34,b'Desktop',0,1,0
b'6967',b'Male',35,b'FR',b'Student',214,83,0.45,b'Desktop',0,1,1
b'6968',b'Male',54,b'UK',b'Family',11,40,0.52,b'Web',0,1,0
b'6969',b'Male',59,b'CA',b'Free',254,60,0.25,b'Mobile',41,0,0
b'6970',b'Other',25,b'DE',b'Free',292,87,0.04,b'Web',44,0,0
b'6971',b'Female',26,b'FR',b'Premium',213,78,0.14,b'Web',0,1,0
b'6972',b'Other',49,b'IN',b'Student',137,75,0.5,b'Desktop',0,1,1
b'6973',b'Female',49,b'PK',b'Family',238,63,0.57,b'Mobile',0,1,0
b'6974',b'Female',49,b'IN',b'Premium',174,59,0.37,b'Desktop',0,1,1
b'6975',b'Female',36,b'IN',b'Free',278,67,0.46,b'Desktop',22,0,0
b'6976',b'Male',45,b'US',b'Family',162,28,0.23,b'Web',0,1,0
b'6977',b'Other',27,b'AU',b'Family',217,95,0.34,b'Web',0,1,0
b'6978',b'Other',39,b'FR',b'Student',264,21,0.14,b'Mobile',0,1,1
b'6979',b'Other',25,b'US',b'Free',79,16,0.55,b'Desktop',32,0,0
b'6980',b'Female',40,b'CA',b'Premium',23,7,0.49,b'Mobile',0,1,0
b'6981',b'Male',44,b'UK',b'Premium',262,43,0.31,b'Desktop',0,1,0
b'6982',b'Male',29,b'CA',b'Family',191,43,0.11,b'Desktop',0,1,0
b'6983',b'Other',48,b'FR',b'Student',88,31,0.05,b'Desktop',0,1,0
b'6984',b'Male',41,b'PK',b'Premium',204,65,0.44,b'Desktop',0,1,0
b'6985',b'Other',30,b'IN',b'Family',92,37,0.39,b'Web',0,1,0
b'6986',b'Male',35,b'FR',b'Free',61,86,0.52,b'Web',19,0,0
b'6987',b'Female',28,b'AU',b'Free',269,4,0.39,b'Web',29,0,0
b'6988',b'Other',36,b'PK',b'Free',298,51,0.57,b'Web',39,0,1
b'6989',b'Other',57,b'PK',b'Premium',291,96,0.06,b'Mobile',0,1,0
b'6990',b'Other',41,b'FR',b'Family',59,20,0.12,b'Desktop',0,1,1
b'6991',b'Male',23,b'CA',b'Family',288,25,0.2,b'Mobile',0,1,0
b'6992',b'Male',37,b'PK',b'Free',255,39,0.23,b'Mobile',49,0,0
b'6993',b'Male',50,b'CA',b'Free',80,76,0.39,b'Mobile',47,0,1
b'6994',b'Other',54,b'PK',b'Student',199,17,0.37,b'Web',0,1,0
b'6995',b'Other',53,b'UK',b'Student',11,92,0.49,b'Web',0,1,0
b'6996',b'Female',16,b'US',b'Premium',93,19,0.26,b'Desktop',0,1,0
b'6997',b'Female',58,b'US',b'Premium',122,61,0.2,b'Mobile',0,1,1
b'6998',b'Other',51,b'AU',b'Free',220,70,0.34,b'Web',44,0,0
b'6999',b'Male',16,b'US',b'Student',49,47,0.38,b'Web',0,1,0
b'7000',b'Male',37,b'UK',b'Free',100,89,0.11,b'Web',13,0,0
b'7001',b'Female',49,b'UK',b'Student',57,47,0.15,b'Desktop',0,1,0
b'7002',b'Other',31,b'IN',b'Free',148,93,0.55,b'Desktop',8,0,0
b'7003',b'Other',33,b'AU',b'Family',244,54,0.43,b'Web',0,1,0
b'7004',b'Other',37,b'PK',b'Premium',116,65,0.3,b'Mobile',0,1,0
b'7005',b'Other',31,b'IN',b'Premium',186,18,0.27,b'Web',0,1,0
b'7006',b'Male',17,b'CA',b'Premium',222,47,0.21,b'Desktop',0,1,1
b'7007',b'Male',16,b'US',b'Student',174,41,0.46,b'Web',0,1,0
b'7008',b'Other',24,b'PK',b'Family',276,90,0.17,b'Mobile',0,1,1
b'7009',b'Female',22,b'PK',b'Free',110,61,0.51,b'Mobile',38,0,1
b'7010',b'Male',31,b'FR',b'Premium',282,3,0.57,b'Desktop',0,1,0
b'7011',b'Other',51,b'AU',b'Family',251,77,0.53,b'Mobile',0,1,0
b'7012',b'Female',53,b'IN',b'Student',128,90,0.3,b'Mobile',0,1,0
b'7013',b'Other',41,b'AU',b'Family',95,96,0.01,b'Web',0,1,0
b'7014',b'Male',50,b'PK',b'Premium',210,26,0.01,b'Web',0,1,1
b'7015',b'Female',31,b'IN',b'Free',252,13,0.01,b'Web',17,0,0
b'7016',b'Female',26,b'DE',b'Free',169,6,0.32,b'Web',26,0,0
b'7017',b'Male',18,b'CA',b'Premium',55,85,0.53,b'Mobile',0,1,0
b'7018',b'Female',48,b'DE',b'Premium',62,31,0.59,b'Mobile',0,1,1
b'7019',b'Female',29,b'PK',b'Student',52,1,0.36,b'Desktop',0,1,0
b'7020',b'Other',34,b'DE',b'Premium',77,73,0.03,b'Mobile',0,1,0
b'7021',b'Other',20,b'DE',b'Family',285,32,0.57,b'Web',0,1,0
b'7022',b'Male',55,b'IN',b'Premium',295,27,0.39,b'Mobile',0,1,0
b'7023',b'Other',54,b'PK',b'Family',268,46,0.01,b'Web',0,1,1
b'7024',b'Other',22,b'FR',b'Free',154,21,0.1,b'Mobile',41,0,1
b'7025',b'Other',47,b'DE',b'Free',72,69,0.49,b'Mobile',27,0,0
b'7026',b'Male',37,b'IN',b'Premium',25,53,0.4,b'Desktop',0,1,0
b'7027',b'Male',44,b'CA',b'Family',59,10,0.2,b'Web',0,1,0
b'7028',b'Other',46,b'IN',b'Family',262,74,0.16,b'Mobile',0,1,0
b'7029',b'Other',57,b'US',b'Family',59,10,0.31,b'Mobile',0,1,0
b'7030',b'Male',41,b'IN',b'Family',27,76,0.15,b'Mobile',0,1,0
b'7031',b'Female',48,b'PK',b'Student',207,69,0.08,b'Desktop',0,1,0
b'7032',b'Female',59,b'DE',b'Family',235,51,0.31,b'Desktop',0,1,1
b'7033',b'Male',31,b'AU',b'Family',11,78,0.08,b'Web',0,1,1
b'7034',b'Female',16,b'DE',b'Family',220,78,0.22,b'Mobile',0,1,0
b'7035',b'Male',34,b'CA',b'Premium',85,31,0.38,b'Desktop',0,1,0
b'7036',b'Other',26,b'US',b'Premium',180,86,0.17,b'Web',0,1,0
b'7037',b'Other',30,b'FR',b'Premium',46,60,0.03,b'Web',0,1,0
b'7038',b'Female',45,b'UK',b'Free',127,90,0.19,b'Web',42,0,0
b'7039',b'Other',36,b'AU',b'Premium',74,7,0.17,b'Desktop',0,1,1
b'7040',b'Male',30,b'US',b'Family',250,50,0.31,b'Desktop',0,1,0
b'7041',b'Other',23,b'PK',b'Student',108,4,0.36,b'Desktop',0,1,0
b'7042',b'Male',51,b'AU',b'Student',36,50,0.41,b'Mobile',0,1,0
b'7043',b'Male',19,b'UK',b'Premium',95,24,0.43,b'Web',0,1,0
b'7044',b'Female',50,b'CA',b'Free',248,13,0.23,b'Mobile',44,0,0
b'7045',b'Other',45,b'PK',b'Family',284,23,0.43,b'Web',0,1,0
b'7046',b'Female',34,b'PK',b'Student',90,59,0.07,b'Desktop',0,1,0
b'7047',b'Male',16,b'US',b'Student',51,49,0.12,b'Mobile',0,1,1
b'7048',b'Other',57,b'IN',b'Student',264,91,0.28,b'Web',0,1,0
b'7049',b'Female',39,b'FR',b'Premium',136,41,0.04,b'Mobile',0,1,1
b'7050',b'Female',23,b'PK',b'Family',239,65,0.37,b'Web',0,1,1
b'7051',b'Male',35,b'FR',b'Premium',12,60,0.29,b'Mobile',0,1,1
b'7052',b'Other',28,b'UK',b'Student',155,93,0.38,b'Mobile',0,1,0
b'7053',b'Female',29,b'DE',b'Free',234,3,0.53,b'Mobile',31,0,0
b'7054',b'Male',37,b'CA',b'Free',287,82,0.32,b'Web',35,0,0
b'7055',b'Male',24,b'IN',b'Family',41,94,0.3,b'Desktop',0,1,0
b'7056',b'Other',46,b'FR',b'Premium',201,37,0.34,b'Mobile',0,1,0
b'7057',b'Female',29,b'IN',b'Premium',261,92,0.44,b'Desktop',0,1,1
b'7058',b'Male',24,b'US',b'Student',205,29,0.47,b'Web',0,1,0
b'7059',b'Female',29,b'CA',b'Premium',280,45,0.05,b'Web',0,1,1
b'7060',b'Other',22,b'PK',b'Premium',178,97,0.28,b'Desktop',0,1,1
b'7061',b'Male',36,b'UK',b'Free',44,12,0.36,b'Web',35,0,0
b'7062',b'Male',27,b'IN',b'Family',234,22,0.17,b'Web',0,1,0
b'7063',b'Male',38,b'IN',b'Premium',283,65,0.33,b'Desktop',0,1,1
b'7064',b'Female',51,b'PK',b'Free',273,69,0.24,b'Desktop',16,0,0
b'7065',b'Male',58,b'US',b'Premium',269,23,0.05,b'Web',0,1,0
b'7066',b'Other',36,b'FR',b'Premium',202,48,0.57,b'Desktop',0,1,0
b'7067',b'Female',54,b'FR',b'Premium',159,73,0.11,b'Mobile',0,1,1
b'7068',b'Male',25,b'AU',b'Free',69,95,0.26,b'Web',41,0,1
b'7069',b'Other',30,b'FR',b'Student',283,95,0.12,b'Desktop',0,1,0
b'7070',b'Other',47,b'US',b'Free',100,20,0.46,b'Web',6,0,1
b'7071',b'Other',58,b'US',b'Premium',170,70,0.05,b'Mobile',0,1,0
b'7072',b'Female',43,b'PK',b'Family',293,94,0.54,b'Web',0,1,0
b'7073',b'Other',17,b'PK',b'Family',282,90,0.2,b'Desktop',0,1,0
b'7074',b'Other',43,b'DE',b'Free',62,81,0.22,b'Desktop',18,0,0
b'7075',b'Male',25,b'DE',b'Premium',64,82,0.33,b'Web',0,1,0
b'7076',b'Other',19,b'FR',b'Student',108,88,0.19,b'Desktop',0,1,0
b'7077',b'Male',22,b'AU',b'Free',202,34,0.19,b'Web',37,0,0
b'7078',b'Female',23,b'CA',b'Premium',137,67,0.35,b'Desktop',0,1,0
b'7079',b'Other',21,b'DE',b'Student',199,48,0.24,b'Mobile',0,1,0
b'7080',b'Female',42,b'IN',b'Student',109,20,0.5,b'Mobile',0,1,0
b'7081',b'Female',52,b'DE',b'Student',180,42,0.45,b'Desktop',0,1,1
b'7082',b'Other',28,b'FR',b'Student',139,26,0.49,b'Web',0,1,0
b'7083',b'Other',49,b'FR',b'Student',215,5,0.12,b'Desktop',0,1,0
b'7084',b'Female',30,b'US',b'Student',250,1,0.35,b'Mobile',0,1,1
b'7085',b'Female',45,b'CA',b'Free',186,7,0.41,b'Desktop',27,0,0
b'7086',b'Male',30,b'FR',b'Premium',80,30,0.39,b'Desktop',0,1,0
b'7087',b'Other',43,b'US',b'Family',56,90,0.06,b'Mobile',0,1,1
b'7088',b'Male',21,b'FR',b'Free',193,99,0.54,b'Web',48,0,0
b'7089',b'Other',53,b'CA',b'Student',208,25,0.31,b'Desktop',0,1,1
b'7090',b'Other',41,b'PK',b'Family',74,36,0.26,b'Desktop',0,1,0
b'7091',b'Female',33,b'UK',b'Free',232,98,0.13,b'Desktop',30,0,1
b'7092',b'Male',53,b'CA',b'Family',137,48,0.34,b'Desktop',0,1,0
b'7093',b'Male',37,b'CA',b'Premium',140,70,0.59,b'Mobile',0,1,0
b'7094',b'Male',42,b'UK',b'Free',19,8,0.08,b'Web',22,0,0
b'7095',b'Female',54,b'IN',b'Premium',205,94,0.09,b'Web',0,1,0
b'7096',b'Other',36,b'US',b'Student',181,9,0.59,b'Mobile',0,1,0
b'7097',b'Male',46,b'UK',b'Student',261,14,0.47,b'Web',0,1,1
b'7098',b'Female',23,b'PK',b'Free',224,71,0.16,b'Web',33,0,1
b'7099',b'Other',31,b'IN',b'Free',73,85,0.22,b'Desktop',27,0,1
b'7100',b'Male',47,b'FR',b'Premium',18,69,0.23,b'Web',0,1,1
b'7101',b'Male',57,b'DE',b'Family',68,21,0.44,b'Mobile',0,1,1
b'7102',b'Female',40,b'US',b'Family',97,97,0.23,b'Web',0,1,1
b'7103',b'Other',39,b'DE',b'Family',177,69,0.44,b'Desktop',0,1,0
b'7104',b'Male',26,b'US',b'Premium',246,52,0.47,b'Desktop',0,1,0
b'7105',b'Male',26,b'DE',b'Premium',170,47,0.36,b'Web',0,1,1
b'7106',b'Female',18,b'IN',b'Family',197,69,0.4,b'Web',0,1,0
b'7107',b'Male',29,b'UK',b'Premium',47,79,0.5,b'Desktop',0,1,0
b'7108',b'Female',54,b'US',b'Student',277,58,0.6,b'Desktop',0,1,0
b'7109',b'Male',55,b'UK',b'Premium',33,64,0.05,b'Web',0,1,0
b'7110',b'Female',52,b'CA',b'Family',129,94,0.46,b'Web',0,1,0
b'7111',b'Male',27,b'DE',b'Free',217,83,0.5,b'Desktop',49,0,0
b'7112',b'Female',54,b'US',b'Family',219,28,0.34,b'Web',0,1,1
b'7113',b'Other',17,b'AU',b'Student',14,52,0.47,b'Web',0,1,1
b'7114',b'Male',54,b'PK',b'Family',31,33,0.2,b'Web',0,1,0
b'7115',b'Female',40,b'PK',b'Family',105,35,0.32,b'Desktop',0,1,1
b'7116',b'Female',52,b'US',b'Free',114,92,0.03,b'Web',19,0,0
b'7117',b'Other',48,b'DE',b'Student',55,98,0.13,b'Mobile',0,1,0
b'7118',b'Female',18,b'CA',b'Student',280,78,0.25,b'Mobile',0,1,0
b'7119',b'Other',18,b'PK',b'Free',238,88,0.22,b'Mobile',42,0,0
b'7120',b'Male',22,b'PK',b'Premium',36,8,0.35,b'Web',0,1,0
b'7121',b'Other',38,b'AU',b'Student',78,50,0.15,b'Mobile',0,1,1
b'7122',b'Female',58,b'AU',b'Family',245,79,0.29,b'Desktop',0,1,0
b'7123',b'Male',23,b'AU',b'Premium',85,96,0.12,b'Mobile',0,1,0
b'7124',b'Male',29,b'PK',b'Free',90,75,0.52,b'Web',16,0,0
b'7125',b'Male',29,b'CA',b'Family',215,6,0.13,b'Web',0,1,0
b'7126',b'Female',56,b'US',b'Student',63,83,0.47,b'Web',0,1,0
b'7127',b'Other',58,b'FR',b'Student',185,68,0.58,b'Web',0,1,0
b'7128',b'Other',57,b'PK',b'Student',160,47,0.27,b'Mobile',0,1,1
b'7129',b'Male',47,b'CA',b'Premium',151,36,0.59,b'Web',0,1,0
b'7130',b'Other',37,b'UK',b'Free',275,95,0.31,b'Web',47,0,0
b'7131',b'Male',27,b'IN',b'Student',31,45,0.18,b'Mobile',0,1,0
b'7132',b'Male',41,b'DE',b'Family',170,18,0.55,b'Web',0,1,0
b'7133',b'Male',46,b'US',b'Student',72,33,0.48,b'Mobile',0,1,1
b'7134',b'Other',47,b'AU',b'Premium',277,13,0.49,b'Desktop',0,1,0
b'7135',b'Female',38,b'UK',b'Student',194,98,0.24,b'Web',0,1,0
b'7136',b'Female',52,b'DE',b'Family',276,71,0.02,b'Desktop',0,1,1
b'7137',b'Female',50,b'US',b'Family',233,11,0.13,b'Web',0,1,0
b'7138',b'Other',45,b'PK',b'Student',75,43,0.41,b'Desktop',0,1,0
b'7139',b'Female',56,b'US',b'Family',75,62,0.3,b'Web',0,1,0
b'7140',b'Male',30,b'UK',b'Student',21,62,0.09,b'Mobile',0,1,0
b'7141',b'Male',37,b'AU',b'Student',171,77,0.5,b'Mobile',0,1,0
b'7142',b'Male',23,b'IN',b'Free',204,36,0.07,b'Web',35,0,0
b'7143',b'Other',59,b'IN',b'Student',136,36,0.21,b'Desktop',0,1,1
b'7144',b'Other',24,b'DE',b'Free',42,28,0.6,b'Web',5,0,0
b'7145',b'Other',40,b'FR',b'Free',294,35,0.22,b'Web',17,0,0
b'7146',b'Other',54,b'FR',b'Family',125,56,0.05,b'Web',0,1,0
b'7147',b'Male',54,b'AU',b'Free',184,45,0.38,b'Mobile',39,0,0
b'7148',b'Male',41,b'US',b'Premium',210,34,0.04,b'Web',0,1,0
b'7149',b'Female',58,b'AU',b'Student',239,93,0.05,b'Desktop',0,1,1
b'7150',b'Female',40,b'DE',b'Student',220,86,0.42,b'Web',0,1,1
b'7151',b'Other',45,b'FR',b'Premium',57,62,0.01,b'Web',0,1,0
b'7152',b'Male',31,b'IN',b'Free',79,40,0.18,b'Web',23,0,1
b'7153',b'Other',55,b'PK',b'Premium',41,62,0.35,b'Desktop',0,1,0
b'7154',b'Other',43,b'DE',b'Student',127,36,0.4,b'Desktop',0,1,0
b'7155',b'Male',35,b'CA',b'Student',64,64,0.37,b'Desktop',0,1,1
b'7156',b'Male',36,b'UK',b'Family',34,50,0.54,b'Mobile',0,1,0
b'7157',b'Other',42,b'PK',b'Family',235,68,0.07,b'Web',0,1,0
b'7158',b'Other',46,b'PK',b'Family',297,88,0.14,b'Mobile',0,1,0
b'7159',b'Other',40,b'PK',b'Free',20,40,0.1,b'Desktop',45,0,0
b'7160',b'Female',43,b'PK',b'Free',54,64,0.01,b'Mobile',37,0,0
b'7161',b'Female',46,b'AU',b'Free',222,48,0.58,b'Mobile',42,0,0
b'7162',b'Female',39,b'DE',b'Family',297,33,0.4,b'Web',0,1,0
b'7163',b'Other',17,b'US',b'Family',115,72,0.5,b'Desktop',0,1,1
b'7164',b'Male',40,b'IN',b'Free',284,99,0.0,b'Desktop',7,0,0
b'7165',b'Other',29,b'FR',b'Premium',255,99,0.25,b'Web',0,1,1
b'7166',b'Other',23,b'DE',b'Family',112,53,0.6,b'Desktop',0,1,0
b'7167',b'Male',52,b'UK',b'Family',228,82,0.43,b'Mobile',0,1,0
b'7168',b'Male',56,b'AU',b'Premium',175,87,0.0,b'Mobile',0,1,0
b'7169',b'Male',54,b'UK',b'Student',176,59,0.44,b'Desktop',0,1,0
b'7170',b'Female',53,b'IN',b'Premium',39,30,0.56,b'Mobile',0,1,0
b'7171',b'Male',34,b'PK',b'Free',30,54,0.38,b'Mobile',41,0,0
b'7172',b'Male',44,b'PK',b'Family',110,96,0.31,b'Desktop',0,1,0
b'7173',b'Other',16,b'PK',b'Free',212,3,0.23,b'Desktop',16,0,0
b'7174',b'Other',47,b'US',b'Family',137,30,0.29,b'Web',0,1,1
b'7175',b'Other',39,b'US',b'Family',270,80,0.59,b'Desktop',0,1,0
b'7176',b'Male',51,b'IN',b'Free',24,37,0.11,b'Web',12,0,0
b'7177',b'Female',59,b'PK',b'Premium',26,37,0.27,b'Desktop',0,1,1
b'7178',b'Other',18,b'IN',b'Premium',137,36,0.43,b'Mobile',0,1,0
b'7179',b'Male',56,b'UK',b'Free',28,15,0.17,b'Web',18,0,0
b'7180',b'Female',52,b'CA',b'Family',21,72,0.55,b'Mobile',0,1,0
b'7181',b'Female',27,b'UK',b'Student',145,70,0.37,b'Desktop',0,1,1
b'7182',b'Other',37,b'CA',b'Family',283,74,0.13,b'Desktop',0,1,1
b'7183',b'Other',27,b'IN',b'Family',107,21,0.47,b'Mobile',0,1,1
b'7184',b'Female',33,b'US',b'Free',277,49,0.39,b'Mobile',29,0,0
b'7185',b'Other',49,b'PK',b'Premium',43,24,0.48,b'Mobile',0,1,0
b'7186',b'Female',45,b'US',b'Student',233,78,0.15,b'Web',0,1,1
b'7187',b'Other',32,b'IN',b'Student',11,66,0.5,b'Mobile',0,1,0
b'7188',b'Other',40,b'UK',b'Student',193,70,0.11,b'Desktop',0,1,0
b'7189',b'Other',26,b'DE',b'Premium',204,60,0.56,b'Desktop',0,1,0
b'7190',b'Other',20,b'PK',b'Free',96,56,0.08,b'Mobile',45,0,1
b'7191',b'Male',59,b'PK',b'Premium',79,70,0.34,b'Web',0,1,0
b'7192',b'Male',24,b'FR',b'Student',253,74,0.07,b'Desktop',0,1,0
b'7193',b'Male',52,b'UK',b'Student',194,75,0.42,b'Mobile',0,1,0
b'7194',b'Other',39,b'FR',b'Premium',50,89,0.55,b'Desktop',0,1,1
b'7195',b'Female',32,b'AU',b'Student',112,91,0.28,b'Mobile',0,1,0
b'7196',b'Male',57,b'PK',b'Family',33,53,0.53,b'Desktop',0,1,0
b'7197',b'Other',23,b'UK',b'Free',105,84,0.36,b'Desktop',30,0,0
b'7198',b'Female',37,b'DE',b'Family',143,87,0.23,b'Web',0,1,1
b'7199',b'Female',52,b'PK',b'Free',167,59,0.31,b'Web',12,0,1
b'7200',b'Other',18,b'DE',b'Family',238,28,0.31,b'Web',0,1,1
